id,userid,post_count,text,post_time
2377,61e7f6145fd03d709cabbde3faf33412,52,Super mario kart on my phone and mario kart wii on the tv. :),23/12/2010 18:48
2378,61e7f6145fd03d709cabbde3faf33412,52,I plan on assasinating the kidz bop kids. . . Its for the good of mankind.,23/12/2010 21:06
2379,61e7f6145fd03d709cabbde3faf33412,52,:D for cotton candy machines! >:O for the cotton candy messing up my stomach.,24/01/2011 03:05
2380,61e7f6145fd03d709cabbde3faf33412,52,/I'm tired of all this commercialized bullshit. Just give me the things that truely matter. . . . Booze,24/12/2010 06:09
2381,61e7f6145fd03d709cabbde3faf33412,52,I had to wake up early cause I'm going somewhere tonight and I have to clean my room cause I'm not gonna be here. My dads on hell of a genius.,24/12/2010 19:17
2382,61e7f6145fd03d709cabbde3faf33412,52,Just had a staring contest with two huge ass doberman dogs while waiting for my mom in the car. Everytime they lost they started to bark and whine and go crazy.,24/12/2010 23:47
2383,61e7f6145fd03d709cabbde3faf33412,52,"/Oh you can make it to rcc and back for the week on an 1//8th of a tank./"" -my dad. . . . . . What a douche.""",25/01/2011 04:29
2384,61e7f6145fd03d709cabbde3faf33412,52,Those dobermans are sore losers.,25/12/2010 00:02
2385,61e7f6145fd03d709cabbde3faf33412,52,Watching my parents and my aunt and uncle play wii sports is worthy of a hilarious youtube video. Such a shame their internet is down.,25/12/2010 06:49
2386,61e7f6145fd03d709cabbde3faf33412,52,"Since everyones bombing my phone, merry christmas to all and to all a goodnight. :]",25/12/2010 08:14
2387,61e7f6145fd03d709cabbde3faf33412,52,Listen to some oldies. . . . . That's some good shit. :),26/01/2011 00:54
2388,61e7f6145fd03d709cabbde3faf33412,52,I didn't think my dad could be any bigger of a dick. But he continues to surprise me. Apparently the tv being on at 10 is enough to kick me out of the house.,30/12/2010 04:52
2389,6262f9ea246e00408561aa9a73c49175,123,"Found /The Ninja Handbook/"" at Barnes and Noble today. Guess who's gonna be layin on the ninja moves in a few weeks?? :D""",01/02/2011 06:50
2390,6262f9ea246e00408561aa9a73c49175,123,OHMYGOODNESS!!! EVERYONE QUICK! CHANGE YOUR LANGUAGE SETTING TO PIRATE! :DD,01/02/2011 08:03
2391,6262f9ea246e00408561aa9a73c49175,123,"Having an epic argument with Cleverbot. It is my slave now, and together we shall rule the earth! Human and bot, side by side!",01/02/2011 09:10
2392,6262f9ea246e00408561aa9a73c49175,123,"/Speak into my Wand of Power./"" Oh Tyler Vincent Patton",02/02/2011 01:48
2393,6262f9ea246e00408561aa9a73c49175,123,Leanne Fairchild : Don't put those tiles in your loooooove! Me: WHAT?!,03/01/2011 05:25
2394,6262f9ea246e00408561aa9a73c49175,123,Soooo it just now hit me... The Sweetheart Banquet is this Saturday. Bring on the freak-out for the next three days.,03/02/2011 02:42
2395,6262f9ea246e00408561aa9a73c49175,123,"I'm so gangsta, I vandalize sidewalks with chalk ;)",03/02/2011 05:20
2396,6262f9ea246e00408561aa9a73c49175,123,LTM (Laugh to myself) cause how many times do we really laugh out loud?,05/01/2011 07:43
2397,6262f9ea246e00408561aa9a73c49175,123,just got called Susan again from Narnia. Why does everyone think i look like her?,05/01/2011 20:02
2398,6262f9ea246e00408561aa9a73c49175,123,"I understand that Scissors can beat Paper, and I get how Rock can beat Scissors, but there's no way Paper can beat Rock. Paper is supposed to magically wrap around Rock leaving it immobile? Why can't paper do this to scissors? Screw scissors, why can't paper do this to people? Why aren't sheets of college ruled notebook paper constantly suffocating student as they attempt to take notes in class?",05/02/2011 03:08
2399,6262f9ea246e00408561aa9a73c49175,123,at Leanne Fairchild's house. Having fun watching her mother and sisters hack her account. That's what she gets for being on my computer >:D,05/02/2011 04:10
2400,6262f9ea246e00408561aa9a73c49175,123,Bruce Wayne: /You know how it is. You're out at night,05/02/2011 07:26
2401,6262f9ea246e00408561aa9a73c49175,123,SHB + Denny's= oodles of fun :D,05/02/2011 21:00
2402,6262f9ea246e00408561aa9a73c49175,123,"/tch. I want a motorcycle./"" haha! The random crap that comes out of my mouth sometimes ;P""",06/01/2011 22:54
2403,6262f9ea246e00408561aa9a73c49175,123,"/Hahaha! I can't read./"" Fun night with... well",06/02/2011 09:18
2404,6262f9ea246e00408561aa9a73c49175,123,Micaela Fairchild: -in the deep Batman voice- Give me your sandwich!,06/02/2011 21:26
2405,6262f9ea246e00408561aa9a73c49175,123,"Me: Is she biting you?! Micaela Fairchild : Yes, and it tickles!",07/01/2011 05:47
2406,6262f9ea246e00408561aa9a73c49175,123,"/A long time admirer thinks highly of you./"" man",07/01/2011 20:34
2407,6262f9ea246e00408561aa9a73c49175,123,"I don't understand why Facebook gives us the option to like our own status'. I mean, we wrote it, of course we like it. Why would we write something we don't like? Leave it to Facebook to create something somewhat useless.",07/02/2011 04:32
2408,6262f9ea246e00408561aa9a73c49175,123,"Cause you're a pretty little windstorm out on the boulevard Something like a sunset, oh you're a shooting star And I might drive myself insane If those lips aren't speakin my name",07/02/2011 08:05
2409,6262f9ea246e00408561aa9a73c49175,123,"i've just discovered that yelling at your computer when it misbehaves, really does make it work again.",07/02/2011 19:19
2410,6262f9ea246e00408561aa9a73c49175,123,"Nearly everyone I know who's single say they hate Valetine's Day, saying it's /Single's Awareness Day/"". I disagree. I'd rather be single on Valentine's Day and have a little fun with guys than be nailed down to one dude that I'd probably break up with the next day because he didn't get me anything. Lol ;)""",07/02/2011 22:54
2411,6262f9ea246e00408561aa9a73c49175,123,Me: Mickey Mou- *HICCUP!* Leanne Fairchild: What HAVE you been drinking??,07/02/2011 23:41
2412,6262f9ea246e00408561aa9a73c49175,123,"I'm reading a book pig, I'm reading' a book! Don't you ever interrupt me while I'm reading a book! ;P",08/02/2011 21:02
2413,6262f9ea246e00408561aa9a73c49175,123,meehhh! I need a new ringtone. But I don't know what to get. Suggestion time!! :D ...,08/02/2011 21:17
2414,6262f9ea246e00408561aa9a73c49175,123,Leanne: You trip over thick pieces of air. Me: YOUR FACE... Shut up.,08/02/2011 22:26
2415,6262f9ea246e00408561aa9a73c49175,123,"Me: Sigh. Grandma: What do want? Me: Grandfather ate all my Goldfishies, and left me with only salt and crumbs. For future reference, I want a lifetime supply of Goldfish for my birthday. Grandma: Why don't we just buy stock in Pepperidge Farms? Me: OHMYGOD!! WE CAN DO THAT?!? WE SHOULD TOTALLY DO IT!! Grandma: I was kidding! Me: THIS IS NO JOKING MATTER! CALL THEM!! CALL THEM RIGHT NOW AND BUY STOCK!!",09/01/2011 23:40
2416,6262f9ea246e00408561aa9a73c49175,123,"I like how when I like a link, a bunch of my friends like it too. I feel all special ;)",09/02/2011 06:12
2417,6262f9ea246e00408561aa9a73c49175,123,Grams: What day is today? Me: Hang on. Let me consult my psychic socks. *looks at the bottom of foot* They say it's Wednesday. Grams: You are the strangest child I have ever raised. Me: They also say I should receive my check from you today. Grams: ...I shouldn't have bought you those stupid socks.,09/02/2011 18:53
2418,6262f9ea246e00408561aa9a73c49175,123,"It completely baffles me how kids can have such honest hearts. What changes as we grow up? Why do we lose that ability to tell the truth? I mean, if you think about it, telling the truth really isn't so hard. We just make our lives 10 times more problematic when we choose to be dishonorable. If we were all moral people, and everyone took after our examples, do you think it's possible we could change the world?",09/02/2011 23:54
2419,6262f9ea246e00408561aa9a73c49175,123,watching Aladdin :) gotta love the songs :D,10/01/2011 02:08
2420,6262f9ea246e00408561aa9a73c49175,123,"So me and my friend Jeffrey A Holland have created a substitute swear word; duck. Ex: /He's such a duck!/"" :P""",10/02/2011 00:58
2421,6262f9ea246e00408561aa9a73c49175,123,"So me and Leanne Fairchild are arguing over who's nicer. Me, who has a tendency to torture poor souls, or her, who gives such souls mercy by murdering them right off the bat. Your thoughts? :)",10/02/2011 19:42
2422,6262f9ea246e00408561aa9a73c49175,123,"shake it, got to shake it, shake it like a poloroid picture ;)",11/01/2011 14:21
2423,6262f9ea246e00408561aa9a73c49175,123,Grandma: Marqi drank all the apple juice! Tori: MARQI. -glares- Me: ohmygoodness! you are SO cute!,11/01/2011 18:34
2424,6262f9ea246e00408561aa9a73c49175,123,gummy worms <3 :) oh yes. be jealous. >:D,11/02/2011 06:16
2425,6262f9ea246e00408561aa9a73c49175,123,"/It's like my pants was expectin' me!/""""",11/02/2011 20:28
2426,6262f9ea246e00408561aa9a73c49175,123,"/You need to grow some patience Marqi./"" /""You need to grow some",12/01/2011 19:06
2427,6262f9ea246e00408561aa9a73c49175,123,haha watching Tinkerbell and The Great Fairy Rescue while drinking hot cocoa,)
2428,6262f9ea246e00408561aa9a73c49175,123,it's not GOOD music unless ya blast it,)
2429,6262f9ea246e00408561aa9a73c49175,123,baking snicker-doodles and confetti cake. I've got a surprise for everyone tomorrow,)
2430,6262f9ea246e00408561aa9a73c49175,123,Haha I feel all psychic when I pick up my phone RIGHT before it vibrates,)
2431,6262f9ea246e00408561aa9a73c49175,123,Making pancakes for lunch,) then catching up on some science work >:P but then it's off to bunco night with Leanne Fairchild :D
2432,6262f9ea246e00408561aa9a73c49175,123,"Donâ”œÃ©Î“Ã‡Ã–t be so serious. If you canâ”œÃ©Î“Ã‡Ã–t laugh at yourself, call meâ”œÃ©Î“Ã‡Âª Iâ”œÃ©Î“Ã‡Ã–ll laugh at you.",13/01/2011 05:21
2433,6262f9ea246e00408561aa9a73c49175,123,"Don't you hate it when you're in bed and txting, and then all of a sudden your phone decides to be ninja and slips through your hands and attacks your face? <3",13/01/2011 06:28
2434,6262f9ea246e00408561aa9a73c49175,123,"Isn't it funny how the word 'politics' is made up of the words 'poli' meaning 'many' in Latin, and 'tics' as in 'bloodsucking creaturesâ”œÃ©Î“Ã‡Ã–?",14/01/2011 00:40
2435,6262f9ea246e00408561aa9a73c49175,123,"Well, OBVIOUSLY we have a basilisk in Hogwarts school. Heâ”œÃ©Î“Ã‡Ã–s climbin up yo staircase, snatchin yo Muggleborns up, tryin to petrify â”œÃ©Î“Ã‡Ã¿em. So yaâ”œÃ©Î“Ã‡Ã–ll need to hide yo Gryffindors, hide yo Hufflepuffs, and hide yo Ravenclaws, cuz they petrifyin errybody out here!",14/01/2011 04:45
2436,6262f9ea246e00408561aa9a73c49175,123,"Money canâ”œÃ©Î“Ã‡Ã–t buy happiness, but it can buy Goldfish, which are kinda the same thing.",14/12/2010 01:52
2437,6262f9ea246e00408561aa9a73c49175,123,redvines <3 what the heck CAN'T they do? :),14/12/2010 04:44
2438,6262f9ea246e00408561aa9a73c49175,123,soooooo skype?,15/01/2011 05:01
2439,6262f9ea246e00408561aa9a73c49175,123,"Heâ”œÃ©Î“Ã‡Ã–s the song in my head, the story in my heart, and the smile on my lips. Though he may not know it yet. ;) <3",15/01/2011 06:57
2440,6262f9ea246e00408561aa9a73c49175,123,Leanne Fairchild : You're expendable. I can find replacements for you. Me: But I'm better than everyone else... *pauses* wait. I meant I'm better than any replacement.,15/12/2010 04:06
2441,6262f9ea246e00408561aa9a73c49175,123,Iâ”œÃ©Î“Ã‡Ã–ve decided that Iâ”œÃ©Î“Ã‡Ã–m going to start treating people exactly how they treat me. Most people should be glad. Some should be very scared. Tyler.,15/12/2010 06:58
2442,6262f9ea246e00408561aa9a73c49175,123,"thinks I've found a simple cure for stupidity... A shock collar. And if that doesn't cure them, at least you got a good laugh watching them twitch.",15/12/2010 16:38
2443,6262f9ea246e00408561aa9a73c49175,123,"Grandma: You know, as part of your psychologist schooling, you have to take a psychological test yourself. Maybe they'll finally send you where you belong; a patient in a psych ward. Me: Nah. I'd just make all the psychotic people in there crazier than they already are. :D",16/01/2011 00:59
2444,6262f9ea246e00408561aa9a73c49175,123,Put your hands up if you think Iâ”œÃ©Î“Ã‡Ã–m crazyâ”œÃ©Î“Ã‡Âª think again. Whoâ”œÃ©Î“Ã‡Ã–s the one sticking their hands up in front of the computer :P,16/01/2011 22:37
2445,6262f9ea246e00408561aa9a73c49175,123,"3 bottles of bleach: $15.00. One rope, 3 rolls of duct tape, and a shovel: $35.00. 3 boxes of trash bags: $10.00. The look on the cashiers face: Priceless! :D",16/12/2010 00:22
2446,6262f9ea246e00408561aa9a73c49175,123,Doctor Who <3 :),16/12/2010 01:43
2447,6262f9ea246e00408561aa9a73c49175,123,"Whatever it is, I didnâ”œÃ©Î“Ã‡Ã–t do it. Unless I was supposed to do it, in which case I did it brilliantly.",16/12/2010 06:39
2448,6262f9ea246e00408561aa9a73c49175,123,"Next time you go to a restaurant and ask for a Pepsi, and they say /Is Coke okay?/""",16/12/2010 20:38
2449,6262f9ea246e00408561aa9a73c49175,123,"bahaha! so i drank coffee for the first time tonight and lemme tell you, IT'S FRIGGIN AMAZING!! :D my grandparents won't let me have anymore though :(",17/01/2011 06:05
2450,6262f9ea246e00408561aa9a73c49175,123,I really hate that CN bullying commercial with those guys from /Dude,17/01/2011 22:14
2451,6262f9ea246e00408561aa9a73c49175,123,"For all the times you went too far, for all the cuts that lead to scars, whatever made you what you are, I blame you.",17/12/2010 03:31
2452,6262f9ea246e00408561aa9a73c49175,123,haha! Just earned a new nickname: Snarky Marqi. Love it! :D,17/12/2010 04:12
2453,6262f9ea246e00408561aa9a73c49175,123,Movie day! :D Going to see Tangled <3,17/12/2010 21:42
2454,6262f9ea246e00408561aa9a73c49175,123,"/Bring me some soup!!/"" /""What kind?/"" /""Chunkay!!/"" ahahah i'd almost forgotten how funny Family Guy was.""",18/01/2011 06:15
2455,6262f9ea246e00408561aa9a73c49175,123,i just love how the female mind can completely change what a guy says into something insulting. Lol :D,18/01/2011 14:49
2456,6262f9ea246e00408561aa9a73c49175,123,"JUST A SMALL TOWN GIRL, LIVIN' IN A LONELY WORLD!! Friday nights are amazing ;D",18/12/2010 05:37
2457,6262f9ea246e00408561aa9a73c49175,123,haha i just love old people who drive huge trucks :D,19/01/2011 19:55
2458,6262f9ea246e00408561aa9a73c49175,123,"You and I wake up in jail together. Using only 4 words, what do you say to me? Note: If you comment, you must copy and paste this to your status so I may comment on yours as well.",19/12/2010 07:29
2459,6262f9ea246e00408561aa9a73c49175,123,"Dear eyelashes, wishbones, dandelions, pennies, shooting stars, 11:11, and birthday candles. Do your job.",20/01/2011 04:00
2460,6262f9ea246e00408561aa9a73c49175,123,Me: You can hire professional note takers for college?! Grandma: Only if you have a legit reason for it. Like a handicap. Me: Laziness is a legit handicap.,20/01/2011 23:05
2461,6262f9ea246e00408561aa9a73c49175,123,Christmas is when you try to get the whole dysfunctional family under one roof and hope there wonâ”œÃ©Î“Ã‡Ã–t be police involved.,20/12/2010 05:42
2462,6262f9ea246e00408561aa9a73c49175,123,"/Cause I need freedom now And I need to know how To live my life as it's meant to be. But I will hold on hope And I won't let you choke On the noose around your neck And I'll find strength in pain And I will change my ways I'll know my name as it's called again./""""",21/01/2011 18:22
2463,6262f9ea246e00408561aa9a73c49175,123,marathon of Avatar <3 Sokka rocks my socks lol :),21/12/2010 01:42
2464,6262f9ea246e00408561aa9a73c49175,123,I love being me. It pisses off all the right people. :),21/12/2010 03:59
2465,6262f9ea246e00408561aa9a73c49175,123,"[poke] me if you ever had a crush on me. [like] this status if I'm a good friend. [message] me if you ever wanted a relationship. [comment] on this if we had any great memories. If you feel brave, Copy this and post it on your status ;)",21/12/2010 20:36
2466,6262f9ea246e00408561aa9a73c49175,123,"/IT'S SO FLUFFAY!/"" :D""",22/01/2011 03:49
2467,6262f9ea246e00408561aa9a73c49175,123,I have life moments where I want to pause and yell â”œÃ©Î“Ã‡Â£SERIOUSLY?!â”œÃ©Î“Ã‡Ã˜,22/01/2011 05:32
2468,6262f9ea246e00408561aa9a73c49175,123,just got shoved to floor by my grandma. And I didn't even get to do anything to her yet! hahah,22/01/2011 23:43
2469,6262f9ea246e00408561aa9a73c49175,123,My grandparents are threatening to wrap me in bubble wrap if I don't quit tripping over things and running into walls. Guess what that means?! :D,22/12/2010 01:24
2470,6262f9ea246e00408561aa9a73c49175,123,"I wish real life was a Disney movie. People breaking out into song and dances everywhere, true love happening almost immediately and having little to no trouble being together. Oh, if only.",23/01/2011 07:14
2471,6262f9ea246e00408561aa9a73c49175,123,"whoop! Lord of the Rings and then Eragon. A good day, my lovelies. A good day indeed ;)",23/01/2011 21:46
2472,6262f9ea246e00408561aa9a73c49175,123,Does anyone else make a wish at 11:11 PM? I feel so stupid and little girlish when I do it. lol :),23/12/2010 07:13
